"WINTER","Date","Site","snow_depth","swe","frost_depth","frost_pct"
1964,1964-04-13,"STA8",221,76,-99,-99
1964,1964-04-20,"STA8",0,0,-99,-99
1965,1964-12-07,"STA8",241,48,-99,-99
1965,1964-12-14,"STA8",185,33,-99,-99
1965,1964-12-21,"STA8",224,51,-99,-99
1965,1964-12-28,"STA8",203,41,-99,-99
1965,1965-01-25,"STA8",411,81,-99,-99
1965,1965-02-01,"STA8",439,102,-99,-99
1965,1965-02-15,"STA8",401,124,-99,-99
1965,1965-03-01,"STA8",523,130,-99,-99
1965,1965-03-08,"STA8",343,97,-99,-99
1965,1965-03-15,"STA8",315,122,-99,-99
1965,1965-03-22,"STA8",396,130,-99,-99
1965,1965-04-05,"STA8",348,137,-99,-99
1965,1965-04-19,"STA8",53,18,-99,-99
1966,1965-12-15,"STA8",368,79,-99,-99
1966,1966-01-04,"STA8",305,86,-99,-99
1966,1966-01-27,"STA8",544,132,-99,-99
1966,1966-02-07,"STA8",599,157,-99,-99
1966,1966-02-28,"STA8",668,168,-99,-99
1966,1966-03-07,"STA8",579,163,-99,-99
1966,1966-03-14,"STA8",650,190,-99,-99
1966,1966-03-21,"STA8",518,175,-99,-99
1966,1966-03-28,"STA8",401,137,-99,-99
1966,1966-04-04,"STA8",384,137,-99,-99
1966,1966-04-07,"STA8",269,99,-99,-99
1966,1966-04-11,"STA8",366,124,-99,-99
1966,1966-04-18,"STA8",109,28,-99,-99
1967,1967-01-03,"STA8",429,79,-99,-99
1967,1967-01-09,"STA8",384,81,-99,-99
1967,1967-01-16,"STA8",389,86,-99,-99
1967,1967-01-25,"STA8",287,79,-99,-99
1967,1967-01-30,"STA8",315,94,-99,-99
1967,1967-02-07,"STA8",533,122,-99,-99
1967,1967-02-15,"STA8",508,140,-99,-99
1967,1967-03-02,"STA8",726,163,-99,-99
1967,1967-03-08,"STA8",780,185,-99,-99
1967,1967-03-13,"STA8",632,185,-99,-99
1967,1967-03-21,"STA8",643,203,-99,-99
1967,1967-03-30,"STA8",460,170,-99,-99
1967,1967-04-03,"STA8",124,41,-99,-99
1967,1967-04-11,"STA8",81,20,-99,-99
1967,1967-04-14,"STA8",0,0,-99,-99
1967,1967-04-20,"STA8",122,36,-99,-99
1967,1967-04-25,"STA8",43,13,-99,-99
1964,1964-01-06,"STA9",409,20,-99,-99
1964,1964-01-13,"STA9",607,122,-99,-99
1964,1964-01-20,"STA9",541,61,-99,-99
1964,1964-01-27,"STA9",475,64,-99,-99
1964,1964-02-03,"STA9",579,132,-99,-99
1964,1964-02-10,"STA9",607,137,-99,-99
1964,1964-02-24,"STA9",676,175,-99,-99
1964,1964-03-02,"STA9",650,175,-99,-99
1964,1964-03-09,"STA9",450,132,-99,-99
1964,1964-03-16,"STA9",528,168,-99,-99
1964,1964-03-23,"STA9",589,185,-99,-99
1964,1964-03-30,"STA9",706,208,-99,-99
1964,1964-04-06,"STA9",686,226,-99,-99
1964,1964-04-13,"STA9",356,140,-99,-99
1964,1964-04-20,"STA9",58,20,-99,-99
1965,1964-12-07,"STA9",274,56,-99,-99
1965,1964-12-14,"STA9",178,20,-99,-99
1965,1964-12-21,"STA9",234,48,-99,-99
1965,1964-12-28,"STA9",211,41,-99,-99
1965,1965-01-11,"STA9",183,46,-99,-99
1965,1965-01-25,"STA9",450,89,-99,-99
1965,1965-02-01,"STA9",467,104,-99,-99
1965,1965-02-15,"STA9",460,124,-99,-99
1965,1965-02-23,"STA9",617,142,-99,-99
1965,1965-03-01,"STA9",607,145,-99,-99
1965,1965-03-08,"STA9",495,114,-99,-99
1965,1965-03-15,"STA9",455,152,-99,-99
1965,1965-03-22,"STA9",523,157,-99,-99
1965,1965-04-05,"STA9",465,135,-99,-99
1965,1965-04-19,"STA9",307,97,-99,-99
1965,1965-04-27,"STA9",-99,0,-99,-99
1966,1965-12-15,"STA9",516,99,-99,-99
1966,1966-01-04,"STA9",376,112,-99,-99
1966,1966-01-26,"STA9",584,142,-99,-99
1966,1966-02-07,"STA9",813,216,-99,-99
1966,1966-02-28,"STA9",770,211,-99,-99
1966,1966-03-07,"STA9",752,198,-99,-99
1966,1966-03-14,"STA9",843,267,-99,-99
1966,1966-03-21,"STA9",676,221,-99,-99
1966,1966-03-28,"STA9",577,201,-99,-99
1966,1966-04-04,"STA9",622,224,-99,-99
1966,1966-04-07,"STA9",544,193,-99,-99
1966,1966-04-11,"STA9",610,226,-99,-99
1966,1966-04-18,"STA9",351,122,-99,-99
1966,1966-04-25,"STA9",107,107,-99,-99
1967,1967-01-03,"STA9",480,94,-99,-99
1967,1967-01-09,"STA9",450,97,-99,-99
1967,1967-01-16,"STA9",472,104,-99,-99
1967,1967-01-25,"STA9",307,94,-99,-99
1967,1967-01-30,"STA9",351,97,-99,-99
1967,1967-02-06,"STA9",587,132,-99,-99
1967,1967-03-01,"STA9",983,226,-99,-99
1967,1967-03-08,"STA9",978,246,-99,-99
1967,1967-03-13,"STA9",775,224,-99,-99
1967,1967-03-21,"STA9",803,241,-99,-99
1967,1967-03-30,"STA9",577,198,-99,-99
1967,1967-04-03,"STA9",221,76,-99,-99
1967,1967-04-11,"STA9",173,51,-99,-99
1967,1967-04-14,"STA9",33,15,-99,-99
1967,1967-04-20,"STA9",284,76,-99,-99
1967,1967-04-25,"STA9",231,69,-99,-99
1967,1967-05-01,"STA9",0,0,-99,-99
1984,1984-01-03,"STA9",414,102,-99,-99
1984,1984-01-09,"STA9",439,97,-99,-99
1984,1984-01-16,"STA9",577,130,-99,-99
1984,1984-01-23,"STA9",597,135,-99,-99
1984,1984-01-31,"STA9",688,152,-99,-99
1984,1984-02-06,"STA9",663,165,-99,-99
1984,1984-02-13,"STA9",546,163,-99,-99
1984,1984-02-21,"STA9",444,135,-99,-99
1984,1984-02-26,"STA9",417,152,-99,-99
1984,1984-03-05,"STA9",521,180,-99,-99
1984,1984-03-12,"STA9",605,196,-99,-99
1984,1984-03-20,"STA9",660,254,-99,-99
1984,1984-03-26,"STA9",607,236,-99,-99
1984,1984-04-03,"STA9",541,236,-99,-99
1984,1984-04-09,"STA9",444,180,-99,-99
1984,1984-04-17,"STA9",198,81,-99,-99
1984,1984-04-23,"STA9",0,0,-99,-99
1985,1984-12-14,"STA9",178,30,-99,-99
1985,1984-12-17,"STA9",206,51,-99,-99
1985,1984-12-24,"STA9",376,84,-99,-99
1985,1984-12-31,"STA9",107,25,-99,-99
1985,1985-01-07,"STA9",180,33,-99,-99
1985,1985-01-14,"STA9",229,53,-99,-99
1985,1985-01-21,"STA9",465,71,-99,-99
1985,1985-01-28,"STA9",488,91,-99,-99
1985,1985-02-04,"STA9",508,99,-99,-99
1985,1985-02-11,"STA9",508,117,-99,-99
1985,1985-02-19,"STA9",531,135,-99,-99
1985,1985-02-25,"STA9",267,89,-99,-99
1985,1985-03-04,"STA9",254,99,-99,-99
1985,1985-03-11,"STA9",450,145,-99,-99
1985,1985-03-18,"STA9",521,190,-99,-99
1985,1985-03-25,"STA9",439,180,-99,-99
1985,1985-04-01,"STA9",399,130,-99,-99
1985,1985-04-08,"STA9",358,130,-99,-99
1985,1985-04-15,"STA9",269,107,-99,-99
1985,1985-04-23,"STA9",0,0,-99,-99
1986,1985-12-16,"STA9",378,61,-99,-99
1986,1985-12-23,"STA9",444,58,-99,-99
1986,1985-12-30,"STA9",488,76,-99,-99
1986,1986-01-06,"STA9",724,119,-99,-99
1986,1986-01-13,"STA9",559,124,-99,-99
1986,1986-01-21,"STA9",384,99,-99,-99
1986,1986-01-28,"STA9",394,109,-99,-99
1986,1986-02-03,"STA9",518,130,-99,-99
1986,1986-02-10,"STA9",500,124,-99,-99
1986,1986-02-19,"STA9",617,165,-99,-99
1986,1986-02-24,"STA9",823,180,-99,-99
1986,1986-03-03,"STA9",795,185,-99,-99
1986,1986-03-10,"STA9",991,246,-99,-99
1986,1986-03-17,"STA9",871,272,-99,-99
1986,1986-03-24,"STA9",719,244,-99,-99
1986,1986-03-31,"STA9",312,130,-99,-99
1986,1986-04-07,"STA9",114,46,-99,-99
1986,1986-04-14,"STA9",25,8,-99,-99
1986,1986-04-21,"STA9",0,0,-99,-99
1987,1986-12-08,"STA9",226,41,-99,-99
1987,1986-12-15,"STA9",272,51,-99,-99
1987,1986-12-22,"STA9",513,99,-99,-99
1987,1986-12-29,"STA9",422,99,-99,-99
1987,1987-01-05,"STA9",556,114,-99,-99
1987,1987-01-12,"STA9",693,163,-99,-99
1987,1987-01-20,"STA9",772,160,-99,-99
1987,1987-01-27,"STA9",805,185,-99,-99
1987,1987-02-02,"STA9",925,211,-99,-99
1987,1987-02-09,"STA9",917,211,-99,-99
1987,1987-02-17,"STA9",828,213,-99,-99
1987,1987-02-23,"STA9",772,206,-99,-99
1987,1987-03-03,"STA9",1036,241,-99,-99
1987,1987-03-09,"STA9",813,234,-99,-99
1987,1987-03-16,"STA9",780,239,-99,-99
1987,1987-03-23,"STA9",777,239,-99,-99
1987,1987-03-30,"STA9",363,127,-99,-99
1987,1987-04-08,"STA9",0,0,-99,-99
1988,1987-12-22,"STA9",340,64,-99,-99
1988,1987-12-29,"STA9",302,51,-99,-99
1988,1988-01-05,"STA9",422,66,-99,-99
1988,1988-01-11,"STA9",429,69,-99,-99
1988,1988-01-19,"STA9",338,64,-99,-99
1988,1988-01-26,"STA9",574,81,-99,-99
1988,1988-02-03,"STA9",305,89,-99,-99
1988,1988-02-08,"STA9",475,117,-99,-99
1988,1988-02-16,"STA9",698,173,-99,-99
1988,1988-02-22,"STA9",742,180,-99,-99
1988,1988-02-29,"STA9",706,188,-99,-99
1988,1988-03-07,"STA9",663,188,-99,-99
1988,1988-03-14,"STA9",610,185,-99,-99
1988,1988-03-21,"STA9",645,188,-99,-99
1988,1988-03-28,"STA9",442,157,-99,-99
1988,1988-04-06,"STA9",66,23,-99,-99
1988,1988-04-11,"STA9",0,0,-99,-99
1989,1988-12-19,"STA9",150,13,-99,-99
1989,1988-12-27,"STA9",157,25,-99,-99
1989,1989-01-03,"STA9",246,43,-99,-99
1989,1989-01-09,"STA9",216,56,-99,-99
1989,1989-01-17,"STA9",325,76,-99,-99
1989,1989-01-23,"STA9",470,109,-99,-99
1989,1989-01-30,"STA9",483,109,-99,-99
1989,1989-02-07,"STA9",561,140,-99,-99
1989,1989-02-13,"STA9",533,117,-99,-99
1989,1989-02-22,"STA9",620,152,-99,-99
1989,1989-02-27,"STA9",612,150,-99,-99
1989,1989-03-06,"STA9",574,180,-99,-99
1989,1989-03-13,"STA9",579,160,-99,-99
1989,1989-03-20,"STA9",488,150,-99,-99
1989,1989-03-27,"STA9",505,150,-99,-99
1989,1989-04-03,"STA9",384,117,-99,-99
1989,1989-04-10,"STA9",292,74,-99,-99
1989,1989-04-17,"STA9",269,94,-99,-99
1989,1989-04-24,"STA9",0,0,-99,-99
1990,1989-12-04,"STA9",358,53,-99,-99
1990,1989-12-11,"STA9",340,69,-99,-99
1990,1989-12-18,"STA9",516,91,-99,-99
1990,1989-12-26,"STA9",495,104,-99,-99
1990,1990-01-02,"STA9",488,109,-99,-99
1990,1990-01-08,"STA9",444,91,-99,-99
1990,1990-01-16,"STA9",589,109,-99,-99
1990,1990-01-23,"STA9",607,135,-99,-99
1990,1990-01-29,"STA9",544,132,-99,-99
1990,1990-02-05,"STA9",950,206,-99,-99
1990,1990-02-12,"STA9",732,188,-99,-99
1990,1990-02-20,"STA9",914,229,-99,-99
1990,1990-02-26,"STA9",742,180,-99,-99
1990,1990-03-05,"STA9",655,185,-99,-99
1990,1990-03-13,"STA9",475,142,-99,-99
1990,1990-03-19,"STA9",0,0,-99,-99
1990,1990-03-26,"STA9",152,46,-99,-99
1990,1990-04-02,"STA9",152,51,-99,-99
1991,1990-12-17,"STA9",239,53,-99,-99
1991,1990-12-26,"STA9",0,0,-99,-99
1991,1991-01-02,"STA9",13,0,-99,-99
1991,1991-01-07,"STA9",38,0,-99,-99
1991,1991-01-14,"STA9",305,66,-99,-99
1991,1991-01-22,"STA9",300,61,-99,-99
1991,1991-01-28,"STA9",333,56,-99,-99
1991,1991-02-04,"STA9",323,79,-99,-99
1991,1991-02-11,"STA9",274,74,-99,-99
1991,1991-02-19,"STA9",470,107,-99,-99
1991,1991-02-25,"STA9",434,107,-99,-99
1991,1991-03-05,"STA9",257,81,-99,-99
1991,1991-03-11,"STA9",241,74,-99,-99
1991,1991-03-18,"STA9",188,69,-99,-99
1991,1991-03-25,"STA9",384,102,-99,-99
1991,1991-04-01,"STA9",193,71,-99,-99
1991,1991-04-08,"STA9",0,0,-99,-99
1992,1991-12-10,"STA9",185,30,-99,-99
1992,1991-12-16,"STA9",81,23,-99,-99
1992,1991-12-23,"STA9",221,25,-99,-99
1992,1991-12-30,"STA9",150,18,-99,-99
1992,1992-01-06,"STA9",142,18,-99,-99
1992,1992-01-13,"STA9",178,36,-99,-99
1992,1992-01-21,"STA9",157,30,-99,-99
1992,1992-01-27,"STA9",163,41,-99,-99
1992,1992-02-03,"STA9",170,41,-99,-99
1992,1992-02-10,"STA9",282,43,-99,-99
1992,1992-02-18,"STA9",401,107,-99,-99
1992,1992-02-24,"STA9",378,130,-99,-99
1992,1992-03-02,"STA9",521,145,-99,-99
1992,1992-03-09,"STA9",414,147,-99,-99
1992,1992-03-16,"STA9",343,99,-99,-99
1992,1992-03-23,"STA9",292,79,-99,-99
1992,1992-03-30,"STA9",437,163,-99,-99
1992,1992-04-06,"STA9",305,102,-99,-99
1992,1992-04-13,"STA9",236,79,-99,-99
1992,1992-04-20,"STA9",259,86,-99,-99
1992,1992-04-27,"STA9",0,0,-99,-99
1992,1992-05-04,"STA9",0,0,-99,-99
1993,1993-01-19,"STA9",-99,38,-99,-99
1993,1993-01-26,"STA9",236,48,-99,-99
1993,1993-02-01,"STA9",-99,89,-99,-99
1993,1993-02-08,"STA9",-99,81,-99,-99
1993,1993-02-16,"STA9",584,122,-99,-99
1993,1993-02-24,"STA9",927,188,-99,-99
1993,1993-03-01,"STA9",747,160,-99,-99
1993,1993-03-08,"STA9",775,190,-99,-99
1993,1993-03-16,"STA9",1057,246,-99,-99
1993,1993-03-22,"STA9",1024,251,-99,-99
1993,1993-03-31,"STA9",478,160,-99,-99
1993,1993-04-05,"STA9",549,213,-99,-99
1993,1993-04-13,"STA9",264,86,-99,-99
1993,1993-04-19,"STA9",0,0,-99,-99
1994,1994-01-03,"STA9",264,33,8,20
1994,1994-01-11,"STA9",513,86,33,45
1994,1994-01-18,"STA9",843,130,20,55
1994,1994-01-24,"STA9",818,155,20,15
1994,1994-01-31,"STA9",805,185,0,0
1994,1994-02-07,"STA9",792,193,10,15
1994,1994-02-14,"STA9",978,185,13,15
1994,1994-02-22,"STA9",678,173,13,25
1994,1994-03-01,"STA9",747,190,25,20
1994,1994-03-07,"STA9",879,218,30,20
1994,1994-03-14,"STA9",940,236,0,0
1994,1994-03-21,"STA9",927,259,0,0
1994,1994-03-28,"STA9",1008,318,25,5
1994,1994-04-04,"STA9",864,292,13,5
1994,1994-04-11,"STA9",696,226,0,0
1994,1994-04-18,"STA9",356,140,0,0
1994,1994-04-25,"STA9",56,18,0,0
1994,1994-05-02,"STA9",0,0,0,0
1994,1994-05-09,"STA9",-99,-99,0,0
1994,1994-05-23,"STA9",-99,-99,0,0
1995,1995-01-09,"STA9",140,-99,0,0
1995,1995-01-17,"STA9",-99,0,-99,-99
1995,1995-02-07,"STA9",348,28,13,15
1995,1995-02-14,"STA9",343,33,8,10
1995,1995-02-21,"STA9",315,53,0,0
1995,1995-03-01,"STA9",605,114,25,20
1995,1995-03-07,"STA9",556,122,13,20
1995,1995-03-14,"STA9",361,107,0,0
1995,1995-03-20,"STA9",183,74,0,0
1995,1995-03-28,"STA9",104,28,0,0
1995,1995-04-05,"STA9",99,20,0,0
1995,1995-04-10,"STA9",0,0,0,0
1995,1995-04-18,"STA9",-99,-99,0,0
1995,1995-04-25,"STA9",-99,-99,0,0
1995,1995-05-02,"STA9",-99,-99,0,0
1995,1995-05-09,"STA9",-99,-99,0,0
1996,1995-12-04,"STA9",274,-99,0,0
1996,1995-12-11,"STA9",505,97,0,0
1996,1995-12-19,"STA9",602,107,0,0
1996,1995-12-27,"STA9",645,124,0,0
1996,1996-01-02,"STA9",592,127,0,0
1996,1996-01-09,"STA9",630,109,0,0
1996,1996-01-16,"STA9",785,107,0,0
1996,1996-01-22,"STA9",272,97,0,0
1996,1996-01-30,"STA9",439,114,0,0
1996,1996-02-05,"STA9",-99,114,0,0
1996,1996-02-12,"STA9",536,175,0,0
1996,1996-02-20,"STA9",648,142,0,0
1996,1996-02-26,"STA9",465,124,0,0
1996,1996-03-04,"STA9",495,147,0,0
1996,1996-03-11,"STA9",693,216,0,0
1996,1996-03-18,"STA9",424,193,0,0
1996,1996-03-25,"STA9",427,224,0,0
1996,1996-04-02,"STA9",348,117,0,0
1996,1996-04-09,"STA9",399,137,0,0
1996,1996-04-15,"STA9",485,183,0,0
1996,1996-04-22,"STA9",264,112,0,0
1996,1996-04-29,"STA9",0,0,0,0
1996,1996-05-06,"STA9",0,0,0,0
1996,1996-05-13,"STA9",0,0,0,0
1996,1996-05-20,"STA9",0,0,0,0
1996,1996-05-27,"STA9",0,0,0,0
1997,1996-12-10,"STA9",450,-99,0,0
1997,1996-12-16,"STA9",366,74,0,0
1997,1996-12-23,"STA9",274,64,0,0
1997,1996-12-30,"STA9",196,51,0,0
1997,1997-01-06,"STA9",221,58,0,0
1997,1997-01-13,"STA9",434,76,0,0
1997,1997-01-21,"STA9",579,97,0,0
1997,1997-01-27,"STA9",597,142,0,0
1997,1997-02-03,"STA9",886,190,-99,-99
1997,1997-02-04,"STA9",-99,-99,0,0
1997,1997-02-10,"STA9",960,216,0,0
1997,1997-02-18,"STA9",1001,246,0,0
1997,1997-02-24,"STA9",752,185,0,0
1997,1997-03-03,"STA9",668,185,-99,-99
1997,1997-03-11,"STA9",1039,239,0,0
1997,1997-03-17,"STA9",1085,279,0,0
1997,1997-03-24,"STA9",1113,284,0,0
1997,1997-04-01,"STA9",1072,290,0,0
1997,1997-04-07,"STA9",790,249,0,0
1997,1997-04-14,"STA9",691,221,-99,-99
1997,1997-04-21,"STA9",508,173,-99,-99
1997,1997-04-29,"STA9",249,81,-99,-99
1997,1997-05-07,"STA9",0,0,-99,-99
1997,1997-05-12,"STA9",0,0,-99,-99
1997,1997-05-20,"STA9",0,0,-99,-99
1997,1997-05-27,"STA9",0,0,-99,-99
1998,1997-11-24,"STA9",-99,-99,0,0
1998,1997-11-26,"STA9",254,51,-99,-99
1998,1997-12-01,"STA9",417,76,0,0
1998,1997-12-08,"STA9",368,74,0,0
1998,1997-12-15,"STA9",356,76,0,0
1998,1997-12-22,"STA9",302,61,-99,-99
1998,1997-12-29,"STA9",536,112,0,0
1998,1998-01-05,"STA9",538,107,0,0
1998,1998-01-20,"STA9",627,180,0,0
1998,1998-01-26,"STA9",754,203,0,0
1998,1998-02-02,"STA9",673,170,0,0
1998,1998-02-09,"STA9",622,160,-99,-99
1998,1998-02-17,"STA9",577,218,0,0
1998,1998-02-23,"STA9",660,229,0,0
1998,1998-03-02,"STA9",589,206,0,0
1998,1998-03-10,"STA9",518,160,-99,-99
1998,1998-03-16,"STA9",833,218,-99,-99
1998,1998-03-25,"STA9",826,257,-99,-99
1998,1998-03-30,"STA9",198,-99,-99,-99
1998,1998-04-06,"STA9",0,0,-99,-99
1998,1998-04-13,"STA9",0,0,-99,-99
1998,1998-04-20,"STA9",0,0,-99,-99
1998,1998-04-27,"STA9",0,0,-99,-99
1998,1998-05-04,"STA9",0,0,-99,-99
1999,1998-11-30,"STA9",0,-99,0,0
1999,1998-12-07,"STA9",0,-99,0,0
1999,1998-12-14,"STA9",0,-99,0,0
1999,1998-12-21,"STA9",140,0,0,0
1999,1998-12-28,"STA9",104,0,0,0
1999,1999-01-04,"STA9",267,43,13,30
1999,1999-01-11,"STA9",394,64,13,25
1999,1999-01-19,"STA9",493,112,13,25
1999,1999-01-25,"STA9",401,127,13,25
1999,1999-02-02,"STA9",518,137,13,15
1999,1999-02-08,"STA9",592,180,0,0
1999,1999-02-16,"STA9",503,185,0,0
1999,1999-02-22,"STA9",559,168,0,0
1999,1999-03-02,"STA9",572,163,0,0
1999,1999-03-08,"STA9",716,218,0,0
1999,1999-03-16,"STA9",724,208,0,0
1999,1999-03-23,"STA9",559,211,0,0
1999,1999-03-29,"STA9",427,193,0,0
1999,1999-04-05,"STA9",69,25,0,0
1999,1999-04-12,"STA9",0,0,-99,-99
1999,1999-04-19,"STA9",-99,0,-99,-99
1999,1999-04-26,"STA9",-99,0,-99,-99
1999,1999-05-03,"STA9",-99,0,-99,-99
1999,1999-05-10,"STA9",-99,0,-99,-99
2000,2000-01-03,"STA9",0,0,-99,-99
2000,2000-01-10,"STA9",127,0,-99,-99
2000,2000-01-18,"STA9",345,56,64,70
2000,2000-01-24,"STA9",323,66,64,55
2000,2000-02-01,"STA9",582,104,64,40
2000,2000-02-07,"STA9",541,107,38,40
2000,2000-02-15,"STA9",693,132,51,65
2000,2000-02-22,"STA9",869,168,25,65
2000,2000-02-29,"STA9",531,147,76,45
2000,2000-03-06,"STA9",516,160,51,45
2000,2000-03-13,"STA9",569,147,38,25
2000,2000-03-20,"STA9",577,183,25,35
2000,2000-03-27,"STA9",323,102,25,25
2000,2000-04-04,"STA9",89,30,0,0
2000,2000-04-10,"STA9",43,0,0,0
2000,2000-04-17,"STA9",0,0,0,0
2000,2000-04-25,"STA9",0,0,0,0
2000,2000-05-03,"STA9",0,0,0,0
2000,2000-05-08,"STA9",-99,0,0,0
2001,2000-12-11,"STA9",-99,-99,0,0
2001,2001-01-02,"STA9",366,48,0,0
2001,2001-01-03,"STA9",-99,-99,25,30
2001,2001-01-08,"STA9",414,61,25,20
2001,2001-01-17,"STA9",-99,-99,0,0
2001,2001-01-19,"STA9",-99,-99,0,0
2001,2001-01-22,"STA9",-99,-99,0,0
2001,2001-01-29,"STA9",485,94,-99,-99
2001,2001-02-07,"STA9",993,170,0,0
2001,2001-02-12,"STA9",897,173,-99,-99
2001,2001-02-13,"STA9",-99,-99,0,0
2001,2001-02-20,"STA9",856,180,0,0
2001,2001-02-27,"STA9",897,206,0,0
2001,2001-03-07,"STA9",1054,140,0,0
2001,2001-03-12,"STA9",1113,229,0,0
2001,2001-03-19,"STA9",1021,259,0,0
2001,2001-03-25,"STA9",1120,262,0,0
2001,2001-04-02,"STA9",1176,305,0,0
2001,2001-04-09,"STA9",970,297,0,0
2001,2001-04-16,"STA9",688,229,0,0
2001,2001-04-23,"STA9",269,97,-99,-99
2001,2001-04-30,"STA9",0,0,-99,-99
2001,2001-05-07,"STA9",0,0,-99,-99
2001,2001-05-14,"STA9",0,0,-99,-99
2002,2001-12-31,"STA9",264,30,0,0
2002,2002-01-08,"STA9",582,53,0,0
2002,2002-01-14,"STA9",605,81,0,0
2002,2002-01-22,"STA9",686,112,0,0
2002,2002-01-28,"STA9",472,99,0,0
2002,2002-02-03,"STA9",658,135,0,0
2002,2002-02-11,"STA9",602,140,0,0
2002,2002-02-19,"STA9",587,155,0,0
2002,2002-02-25,"STA9",490,135,0,0
2002,2002-03-04,"STA9",485,127,0,0
2002,2002-03-11,"STA9",406,-99,-99,-99
2002,2002-03-14,"STA9",-99,117,0,0
2002,2002-03-18,"STA9",378,112,0,0
2002,2002-03-25,"STA9",620,170,0,0
2002,2002-04-02,"STA9",462,152,0,0
2002,2002-04-08,"STA9",422,145,0,0
2002,2002-04-16,"STA9",0,0,0,0
2002,2002-04-22,"STA9",0,0,0,0
2003,2003-01-06,"STA9",0,0,0,0
2003,2003-01-13,"STA9",698,99,0,0
2003,2003-01-21,"STA9",632,112,0,0
2003,2003-01-27,"STA9",673,122,0,0
2003,2003-02-03,"STA9",676,135,0,0
2003,2003-02-10,"STA9",752,147,0,0
2003,2003-02-19,"STA9",843,155,0,0
2003,2003-02-24,"STA9",866,165,0,0
2003,2003-03-04,"STA9",937,203,0,0
2003,2003-03-10,"STA9",942,206,0,0
2003,2003-03-17,"STA9",853,173,0,0
2003,2003-03-24,"STA9",498,132,0,0
2003,2003-03-31,"STA9",300,71,0,0
2003,2003-04-08,"STA9",465,127,0,0
2003,2003-04-14,"STA9",244,69,0,0
2003,2003-04-21,"STA9",0,0,0,0
2003,2003-04-28,"STA9",0,0,0,0
2004,2004-01-06,"STA9",0,0,-99,-99
2004,2004-01-12,"STA9",404,86,0,0
2004,2004-01-20,"STA9",394,97,13,5
2004,2004-01-26,"STA9",429,97,0,0
2004,2004-02-02,"STA9",376,86,0,0
2004,2004-02-09,"STA9",551,122,0,0
2004,2004-02-17,"STA9",521,117,0,0
2004,2004-02-23,"STA9",599,135,0,0
2004,2004-03-01,"STA9",500,122,0,0
2004,2004-03-10,"STA9",460,112,0,0
2004,2004-03-15,"STA9",409,124,0,0
2004,2004-03-22,"STA9",566,152,0,0
2004,2004-03-29,"STA9",292,112,0,0
2004,2004-04-06,"STA9",163,58,-99,-99
2004,2004-04-12,"STA9",30,8,-99,-99
2004,2004-04-19,"STA9",0,0,-99,-99
2004,2004-04-27,"STA9",0,0,-99,-99
2004,2004-05-04,"STA9",0,0,-99,-99
2005,2005-01-10,"STA9",343,79,0,0
2005,2005-01-17,"STA9",241,64,0,0
2005,2005-01-24,"STA9",386,99,0,0
2005,2005-01-31,"STA9",381,102,0,0
2005,2005-02-06,"STA9",300,94,0,0
2005,2005-02-22,"STA9",726,168,0,0
2005,2005-02-28,"STA9",714,198,0,0
2005,2005-03-07,"STA9",767,216,0,0
2005,2005-03-15,"STA9",937,239,0,0
2005,2005-03-21,"STA9",739,231,0,0
2005,2005-03-30,"STA9",620,216,0,0
2005,2005-04-05,"STA9",455,165,0,0
2005,2005-04-11,"STA9",147,46,0,0
2005,2005-04-18,"STA9",5,3,-99,-99
2005,2005-04-26,"STA9",0,0,-99,-99
2005,2005-05-02,"STA9",0,0,-99,-99
2005,2005-05-09,"STA9",0,0,-99,-99
2005,2005-05-16,"STA9",0,0,-99,-99
2006,2005-12-14,"STA9",218,25,0,0
2006,2005-12-19,"STA9",376,51,0,0
2006,2005-12-27,"STA9",353,58,0,0
2006,2006-01-03,"STA9",272,61,0,0
2006,2006-01-10,"STA9",373,79,0,0
2006,2006-01-17,"STA9",226,64,0,0
2006,2006-01-24,"STA9",274,43,0,0
2006,2006-02-01,"STA9",340,64,0,0
2006,2006-02-06,"STA9",229,58,0,0
2006,2006-02-13,"STA9",246,71,25,15
2006,2006-02-21,"STA9",211,51,0,0
2006,2006-02-27,"STA9",378,74,0,0
2006,2006-03-07,"STA9",287,89,0,0
2006,2006-03-13,"STA9",226,79,0,0
2006,2006-03-20,"STA9",239,74,0,0
2006,2006-03-27,"STA9",137,46,0,0
2006,2006-04-02,"STA9",-99,-99,0,0
2006,2006-04-03,"STA9",0,0,-99,-99
2006,2006-04-09,"STA9",-99,-99,0,0
2006,2006-04-10,"STA9",0,0,-99,-99
2006,2006-04-17,"STA9",0,0,0,0
2006,2006-04-24,"STA9",0,0,0,0
2007,2007-01-03,"STA9",0,0,0,0
2007,2007-01-09,"STA9",89,25,0,0
2007,2007-01-16,"STA9",175,41,0,0
2007,2007-01-22,"STA9",203,38,0,0
2007,2007-01-29,"STA9",231,51,0,0
2007,2007-02-05,"STA9",353,61,0,0
2007,2007-02-12,"STA9",406,61,0,0
2007,2007-02-20,"STA9",648,135,0,0
2007,2007-02-26,"STA9",582,135,0,0
2007,2007-03-05,"STA9",749,150,0,0
2007,2007-03-12,"STA9",584,155,0,0
2007,2007-03-19,"STA9",526,142,0,0
2007,2007-03-26,"STA9",363,119,0,0
2007,2007-04-01,"STA9",213,91,0,0
2007,2007-04-09,"STA9",455,99,0,0
